,word,frequency,probability
1979,lumapit,121,0.0001406399466265591
4047,libru,120,0.00013947763301807515
5646,kekeng,120,0.00013947763301807515
1213,masaya,120,0.00013947763301807515
3290,sasabi,120,0.00013947763301807515
222,munamang,120,0.00013947763301807515
1139,grupu,120,0.00013947763301807515
1367,mabayat,120,0.00013947763301807515
9328,nebucadenesar,120,0.00013947763301807515
18486,qnig,120,0.00013947763301807515
981,tiki,119,0.0001383153194095912
4041,siwala,119,0.0001383153194095912
214,mumuna,119,0.0001383153194095912
29,linto,118,0.00013715300580110723
465,asbuk,118,0.00013715300580110723
8797,samaria,118,0.00013715300580110723
527,bakal,118,0.00013715300580110723
4056,sinulat,118,0.00013715300580110723
1036,mabandi,118,0.00013715300580110723
2095,sumuyu,118,0.00013715300580110723
2310,katau,117,0.00013599069219262326
267,matudtud,117,0.00013599069219262326
7543,ng,117,0.00013599069219262326
1180,ulaga,117,0.00013599069219262326
1442,agyu,117,0.00013599069219262326
1673,daramdaman,117,0.00013599069219262326
15949,apostol,117,0.00013599069219262326
1690,antimong,116,0.0001348283785841393
1375,pamagsalita,116,0.0001348283785841393
77,katlung,116,0.0001348283785841393
660,lungub,116,0.0001348283785841393
575,bigla,116,0.0001348283785841393
1364,lasakan,116,0.0001348283785841393
794,canaan,116,0.0001348283785841393
2787,efraim,115,0.00013366606497565534
2426,akua,115,0.00013366606497565534
1063,siping,115,0.00013366606497565534
346,kanyan,115,0.00013366606497565534
6014,tuturu,115,0.00013366606497565534
1603,marayu,115,0.00013366606497565534
1493,ibalik,115,0.00013366606497565534
18077,caring,114,0.00013250375136717138
70,butul,114,0.00013250375136717138
10374,haman,114,0.00013250375136717138
380,gubat,114,0.00013250375136717138
658,tiparan,114,0.00013250375136717138
6734,judea,114,0.00013250375136717138
2795,ken,114,0.00013250375136717138
1973,batal,114,0.00013250375136717138
3808,trumpeta,113,0.00013134143775868741
9448,daniel,113,0.00013134143775868741
1159,kakataskatasan,113,0.00013134143775868741
7388,talaturu,113,0.00013134143775868741
19044,quintina,112,0.00013017912415020345
2891,kuartu,112,0.00013017912415020345
1850,makasulat,112,0.00013017912415020345
18313,cung,112,0.00013017912415020345
625,barku,112,0.00013017912415020345
738,leko,112,0.00013017912415020345
1799,regalu,112,0.00013017912415020345
1327,bala,111,0.00012901681054171952
3584,baal,111,0.00012901681054171952
1875,kadua,111,0.00012901681054171952
624,gisanan,111,0.00012901681054171952
2598,kalungkutan,110,0.00012785449693323555
94,batuin,110,0.00012785449693323555
6471,turu,110,0.00012785449693323555
566,pitu,110,0.00012785449693323555
8847,ahab,110,0.00012785449693323555
4207,patyu,110,0.00012785449693323555
931,manintun,110,0.00012785449693323555
1465,pintalan,109,0.0001266921833247516
3285,kalaraman,109,0.0001266921833247516
18173,ca,109,0.0001266921833247516
2256,ustung,109,0.0001266921833247516
1177,vision,109,0.0001266921833247516
3574,migkampu,109,0.0001266921833247516
2825,salaping,109,0.0001266921833247516
1133,tinipun,109,0.0001266921833247516
1606,samba,109,0.0001266921833247516
2366,malugud,108,0.00012552986971626763
1537,tukian,108,0.00012552986971626763
3601,sundalung,108,0.00012552986971626763
8114,absalom,108,0.00012552986971626763
1386,bukas,107,0.00012436755610778367
3306,panga,107,0.00012436755610778367
1365,patawaran,107,0.00012436755610778367
2187,maina,107,0.00012436755610778367
2941,memintu,107,0.00012436755610778367
7091,mensahi,107,0.00012436755610778367
1240,ipakit,107,0.00012436755610778367
2038,mayupayang,107,0.00012436755610778367
431,daralan,107,0.00012436755610778367
3931,atulan,107,0.00012436755610778367
545,pamanyamba,106,0.0001232052424992997
5245,miyugse,105,0.00012204292889081574
1751,kenu,105,0.00012204292889081574
1487,kapagnasan,105,0.00012204292889081574
7129,magkanta,105,0.00012204292889081574
471,pupul,105,0.00012204292889081574
7154,reyna,104,0.00012088061528233179
2123,inawad,104,0.00012088061528233179
1161,mananu,104,0.00012088061528233179
1216,kayapan,104,0.00012088061528233179
559,siam,104,0.00012088061528233179
3677,pamibiebie,104,0.00012088061528233179
781,pasibayung,103,0.00011971830167384783
5912,galilea,103,0.00011971830167384783
4483,pengari,103,0.00011971830167384783
494,besis,103,0.00011971830167384783
723,migbalik,103,0.00011971830167384783
4690,kapamayaran,103,0.00011971830167384783
6198,hustisia,102,0.00011855598806536387
14319,tobias,102,0.00011855598806536387
1626,kasing,102,0.00011855598806536387
1037,talaga,102,0.00011855598806536387
987,bendisyun,102,0.00011855598806536387
890,magumpisa,101,0.0001173936744568799
3841,kaisipan,101,0.0001173936744568799
582,lima,101,0.0001173936744568799
331,kitnan,101,0.0001173936744568799
231,banda,101,0.0001173936744568799
587,megumpisa,101,0.0001173936744568799
104,asan,100,0.00011623136084839596
162,kapitung,100,0.00011623136084839596
3217,samban,100,0.00011623136084839596
4457,dinapat,100,0.00011623136084839596
504,telakad,100,0.00011623136084839596
3843,makananung,100,0.00011623136084839596
4190,linalang,100,0.00011623136084839596
560,ralan,100,0.00011623136084839596
15868,pariseo,100,0.00011623136084839596
1881,esau,100,0.00011623136084839596
749,mitalakad,100,0.00011623136084839596
1311,ining,99,0.000115069047239912
2935,patugut,99,0.000115069047239912
18073,tolentino,99,0.000115069047239912
523,biasang,99,0.000115069047239912
1372,magsalitang,99,0.000115069047239912
790,ganakan,99,0.000115069047239912
2257,tikian,98,0.00011390673363142803
3470,dumalan,98,0.00011390673363142803
93,malati,98,0.00011390673363142803
2146,kamarinayan,98,0.00011390673363142803
1198,tulid,98,0.00011390673363142803
1939,masala,98,0.00011390673363142803
1426,sulung,98,0.00011390673363142803
1578,pabanua,97,0.00011274442002294407
2621,mebalu,97,0.00011274442002294407
416,mikayanak,97,0.00011274442002294407
2231,bihag,96,0.0001115821064144601
774,peka,96,0.0001115821064144601
3096,sumaup,96,0.0001115821064144601
1028,pepayaus,96,0.0001115821064144601
802,belita,96,0.0001115821064144601
4877,malalam,96,0.0001115821064144601
1271,kawakasan,95,0.00011041979280597616
577,sumpa,95,0.00011041979280597616
2023,kalinguan,94,0.0001092574791974922
10581,bagyu,94,0.0001092574791974922
185,sibul,94,0.0001092574791974922
3220,tipunan,94,0.0001092574791974922
4461,marayung,94,0.0001092574791974922
211,sanga,94,0.0001092574791974922
2848,ulit,94,0.0001092574791974922
706,tinuknang,93,0.00010809516558900823
312,pagnasan,93,0.00010809516558900823
9230,manalig,93,0.00010809516558900823
2115,makalunus,93,0.00010809516558900823
421,pastul,93,0.00010809516558900823
1266,tatang,92,0.00010693285198052427
3094,matatag,92,0.00010693285198052427
1811,tinuki,92,0.00010693285198052427
637,katas,92,0.00010693285198052427
2758,upayang,92,0.00010693285198052427
2192,sadia,92,0.00010693285198052427
2690,maganaka,91,0.00010577053837204032
3333,eleazar,91,0.00010577053837204032
201,lalawan,91,0.00010577053837204032
18873,cayang,91,0.00010577053837204032
775,pamakamate,91,0.00010577053837204032
1563,pepaburen,91,0.00010577053837204032
1170,kuma,91,0.00010577053837204032
1187,arapat,90,0.00010460822476355636
741,lumual,90,0.00010460822476355636
4577,pepagawa,90,0.00010460822476355636
635,kaba,90,0.00010460822476355636
3986,pakakalulu,90,0.00010460822476355636
2262,apate,90,0.00010460822476355636
997,sagradung,89,0.0001034459111550724
1044,pipagpastulan,89,0.0001034459111550724
1286,sarah,89,0.0001034459111550724
190,alikabuk,89,0.0001034459111550724
4045,kapitna,89,0.0001034459111550724
2936,manangis,89,0.0001034459111550724
2689,sukulan,89,0.0001034459111550724
9306,demonyu,89,0.0001034459111550724
1324,paniatang,89,0.0001034459111550724
6030,kaligaligan,89,0.0001034459111550724
6155,malunus,88,0.00010228359754658843
1579,tua,88,0.00010228359754658843
3085,tulisan,88,0.00010228359754658843
4753,malating,88,0.00010228359754658843
18381,buac,88,0.00010228359754658843
3095,matibe,88,0.00010228359754658843
406,milalablab,87,0.00010112128393810447
995,karas,87,0.00010112128393810447
2103,ugali,87,0.00010112128393810447
441,manaya,87,0.00010112128393810447
4368,buis,87,0.00010112128393810447
7048,pakakabayu,87,0.00010112128393810447
16404,grasya,87,0.00010112128393810447
186,manibatan,87,0.00010112128393810447
880,amoreo,86,9.995897032962052e-05
2011,trigu,86,9.995897032962052e-05
7990,pamisip,86,9.995897032962052e-05
14585,talasalpantaya,86,9.995897032962052e-05
2305,pasabi,86,9.995897032962052e-05
3256,mangari,86,9.995897032962052e-05
18978,saca,86,9.995897032962052e-05
1508,dirinan,86,9.995897032962052e-05
324,damdaman,86,9.995897032962052e-05
1614,tiru,86,9.995897032962052e-05
1281,mayakit,86,9.995897032962052e-05
1760,mepalyari,85,9.879665672113656e-05
2851,kutang,85,9.879665672113656e-05
18072,aurelio,85,9.879665672113656e-05
6077,pasalamatan,85,9.879665672113656e-05
2806,paniwalan,85,9.879665672113656e-05
9185,hezekia,85,9.879665672113656e-05
2028,parehu,84,9.76343431126526e-05
2273,kayatulan,84,9.76343431126526e-05
3852,malaya,84,9.76343431126526e-05
18379,que,84,9.76343431126526e-05
1424,dugpa,84,9.76343431126526e-05
3668,propetang,84,9.76343431126526e-05
2646,kaninu,84,9.76343431126526e-05
15284,antiocus,84,9.76343431126526e-05
5718,mapalad,83,9.647202950416863e-05
15967,krus,83,9.647202950416863e-05
1772,heganagana,83,9.647202950416863e-05
7550,karalumduman,83,9.647202950416863e-05
954,puntalan,83,9.647202950416863e-05
1096,rebeldi,83,9.647202950416863e-05
595,deta,83,9.647202950416863e-05
4315,mipatawaran,83,9.647202950416863e-05
6507,payu,82,9.530971589568468e-05
667,manatiling,82,9.530971589568468e-05
1580,kawan,82,9.530971589568468e-05
3347,masias,82,9.530971589568468e-05
2835,ping,82,9.530971589568468e-05
5005,bulag,82,9.530971589568468e-05
5320,mingat,82,9.530971589568468e-05
4296,paring,82,9.530971589568468e-05
6697,bet,82,9.530971589568468e-05
1239,insultuan,81,9.414740228720072e-05
480,parusa,81,9.414740228720072e-05
4067,linen,81,9.414740228720072e-05
2118,levi,81,9.414740228720072e-05
2113,susuyu,81,9.414740228720072e-05
1385,maranun,81,9.414740228720072e-05
3594,panggera,81,9.414740228720072e-05
402,penibatan,81,9.414740228720072e-05
1717,lakad,81,9.414740228720072e-05
2896,lamesa,81,9.414740228720072e-05
1954,judith,81,9.414740228720072e-05
1716,magtagumpe,81,9.414740228720072e-05
2026,mawala,81,9.414740228720072e-05
3202,daralanan,81,9.414740228720072e-05
2909,gagamitan,81,9.414740228720072e-05
445,sambutan,81,9.414740228720072e-05
1702,parala,80,9.298508867871676e-05
2129,gad,80,9.298508867871676e-05
4108,suluk,80,9.298508867871676e-05
1174,ginamit,80,9.298508867871676e-05
169,istoria,80,9.298508867871676e-05
543,minaus,80,9.298508867871676e-05
4436,kulisak,80,9.298508867871676e-05
8767,jeroboam,80,9.298508867871676e-05
280,makiabe,80,9.298508867871676e-05
290,ubingan,80,9.298508867871676e-05
679,kalabas,80,9.298508867871676e-05
5681,balaam,79,9.18227750702328e-05
10445,job,79,9.18227750702328e-05
4986,pangatau,79,9.18227750702328e-05
3827,sasamba,79,9.18227750702328e-05
1820,lungkut,79,9.18227750702328e-05
3209,lalapit,78,9.066046146174883e-05
725,liwal,78,9.066046146174883e-05
98,lunto,78,9.066046146174883e-05
4180,italakad,78,9.066046146174883e-05
2079,takap,78,9.066046146174883e-05
1069,sakaling,78,9.066046146174883e-05
5232,siran,78,9.066046146174883e-05
4012,taba,78,9.066046146174883e-05
3455,parangalan,78,9.066046146174883e-05
452,lepitan,78,9.066046146174883e-05
1393,lebadura,78,9.066046146174883e-05
3423,salut,78,9.066046146174883e-05
3801,magsadia,78,9.066046146174883e-05
3143,mabilis,78,9.066046146174883e-05
5428,makibalu,78,9.066046146174883e-05
839,sariling,78,9.066046146174883e-05
7723,gagalgal,78,9.066046146174883e-05
314,kinangwa,78,9.066046146174883e-05
152,linawe,78,9.066046146174883e-05
3295,mirinan,77,8.949814785326489e-05
1628,pampang,77,8.949814785326489e-05
118,malyap,77,8.949814785326489e-05
3856,balugbug,77,8.949814785326489e-05
5540,milagru,77,8.949814785326489e-05
2068,panganib,77,8.949814785326489e-05
2270,delanan,77,8.949814785326489e-05
1134,walu,76,8.833583424478092e-05
1141,kabengian,76,8.833583424478092e-05
1961,paslu,76,8.833583424478092e-05
8443,kaligtasan,76,8.833583424478092e-05
6421,mibagsak,76,8.833583424478092e-05
448,tara,76,8.833583424478092e-05
2824,lulanan,76,8.833583424478092e-05
292,mengutang,76,8.833583424478092e-05
1722,dalaga,76,8.833583424478092e-05
1074,hebron,76,8.833583424478092e-05
3482,mesabing,76,8.833583424478092e-05
4733,kapasalamatan,76,8.833583424478092e-05
3636,kanta,76,8.833583424478092e-05
1763,sidia,76,8.833583424478092e-05
6172,magsaya,76,8.833583424478092e-05
1016,panakit,76,8.833583424478092e-05
602,mikalat,76,8.833583424478092e-05
2064,laru,75,8.717352063629696e-05
2055,pagkeran,75,8.717352063629696e-05
15,dalumdum,75,8.717352063629696e-05
2566,pisasabian,75,8.717352063629696e-05
8015,probinsia,75,8.717352063629696e-05
18749,babayi,75,8.717352063629696e-05
553,ayanak,75,8.717352063629696e-05
2286,saksi,75,8.717352063629696e-05
2015,lumaban,75,8.717352063629696e-05
1211,katataulian,75,8.717352063629696e-05
3203,lipat,75,8.717352063629696e-05
8837,jehu,75,8.717352063629696e-05
589,malagu,74,8.6011207027813e-05
107,binendisyunan,74,8.6011207027813e-05
3952,siguradu,74,8.6011207027813e-05
1665,mikutkut,74,8.6011207027813e-05
3823,gagawang,74,8.6011207027813e-05
2021,babala,74,8.6011207027813e-05
2439,magtinda,74,8.6011207027813e-05
18654,luis,74,8.6011207027813e-05
7533,pilubluban,74,8.6011207027813e-05
2040,nitang,73,8.484889341932905e-05
6029,kaladua,73,8.484889341932905e-05
400,tinabi,73,8.484889341932905e-05
1290,luguran,73,8.484889341932905e-05
16181,pilato,73,8.484889341932905e-05
3569,dalanan,73,8.484889341932905e-05
3599,kasalukuyan,73,8.484889341932905e-05
404,kerubin,73,8.484889341932905e-05
648,pero,73,8.484889341932905e-05
3271,meniwala,73,8.484889341932905e-05
2579,linukluk,72,8.368657981084509e-05
608,malungkut,72,8.368657981084509e-05
202,maniaman,72,8.368657981084509e-05
1598,mibangun,72,8.368657981084509e-05
2005,kinulisak,72,8.368657981084509e-05
4381,gawang,72,8.368657981084509e-05
2410,ikami,72,8.368657981084509e-05
3596,karung,72,8.368657981084509e-05
1914,sasakupan,72,8.368657981084509e-05
1437,utang,71,8.252426620236112e-05
135,melalang,71,8.252426620236112e-05
11882,maestro,71,8.252426620236112e-05
3886,sugat,71,8.252426620236112e-05
5033,kagalangan,71,8.252426620236112e-05
1612,tupang,71,8.252426620236112e-05
804,balabal,71,8.252426620236112e-05
3654,kabanalan,71,8.252426620236112e-05
1002,betel,71,8.252426620236112e-05
3762,pamisulusulu,71,8.252426620236112e-05
1176,migsalitang,71,8.252426620236112e-05
3438,tatanggapan,71,8.252426620236112e-05
4435,kukulisak,70,8.136195259387716e-05
661,ituki,70,8.136195259387716e-05
7615,nong,70,8.136195259387716e-05
1138,dan,70,8.136195259387716e-05
18851,figana,70,8.136195259387716e-05
450,kata,70,8.136195259387716e-05
18282,co,70,8.136195259387716e-05
3499,pagselebran,70,8.136195259387716e-05
5678,jerico,70,8.136195259387716e-05
14478,holofernes,70,8.136195259387716e-05
769,karni,70,8.136195259387716e-05
224,mal,70,8.136195259387716e-05
1342,pala,70,8.136195259387716e-05
5517,bulubundukan,70,8.136195259387716e-05
1483,abimelek,69,8.01996389853932e-05
1232,pekiramdaman,69,8.01996389853932e-05
1630,matupad,69,8.01996389853932e-05
3244,dila,69,8.01996389853932e-05
3009,digpa,69,8.01996389853932e-05
4384,miembru,69,8.01996389853932e-05
4181,tabing,69,8.01996389853932e-05
7160,gideon,69,8.01996389853932e-05
18885,figanang,68,7.903732537690925e-05
1908,malambat,68,7.903732537690925e-05
24,danuman,68,7.903732537690925e-05
999,sikem,68,7.903732537690925e-05
97,kapat,68,7.903732537690925e-05
1679,bayaran,68,7.903732537690925e-05
3342,makapagmulalang,68,7.903732537690925e-05
1865,baryu,68,7.903732537690925e-05
4638,judiong,68,7.903732537690925e-05
2432,pepasari,68,7.903732537690925e-05
3229,kasiping,68,7.903732537690925e-05
495,miparusan,68,7.903732537690925e-05
852,matapang,68,7.903732537690925e-05
6493,talapagligtas,68,7.903732537690925e-05
4019,sasamban,68,7.903732537690925e-05
3314,pamilyang,68,7.903732537690925e-05
5621,abihag,67,7.787501176842529e-05
2314,tukud,67,7.787501176842529e-05
2032,makiasawa,67,7.787501176842529e-05
4694,marinat,67,7.787501176842529e-05
8928,malaram,67,7.787501176842529e-05
708,tunggal,67,7.787501176842529e-05
4477,misulat,67,7.787501176842529e-05
4970,ayunu,67,7.787501176842529e-05
6134,melasak,67,7.787501176842529e-05
3457,balak,67,7.787501176842529e-05
3608,mamaus,67,7.787501176842529e-05
2200,peintulut,67,7.787501176842529e-05
4908,sedro,67,7.787501176842529e-05
156,inari,67,7.787501176842529e-05
6451,menibatan,66,7.671269815994132e-05
